Date,Price,Open,High,Low,Vol.,Change %
"Oct 30, 2017",6124.30,6147.70,6226.20,6019.00,78.62K,0.00
"Oct 29, 2017",6147.50,5726.60,6295.40,5679.40,163.06K,0.07
"Oct 28, 2017",5726.60,5764.60,5871.00,5654.80,53.23K,-0.01
"Oct 27, 2017",5764.60,5887.60,5997.80,5692.30,83.93K,-0.02
"Oct 26, 2017",5887.60,5734.00,5970.40,5689.90,93.68K,0.03
"Oct 25, 2017",5734.00,5513.10,5748.00,5375.60,105.84K,0.04
"Oct 24, 2017",5513.10,5903.60,5904.60,5463.40,143.74K,-0.07
"Oct 23, 2017",5903.60,5982.90,6049.00,5644.20,137.14K,-0.01
"Oct 22, 2017",5982.90,6006.60,6070.60,5723.00,105.03K,0.00
"Oct 21, 2017",6006.60,5993.10,6187.20,5874.50,112.94K,0.00
"Oct 20, 2017",5993.10,5698.60,6075.30,5611.40,123.86K,0.05
"Oct 19, 2017",5698.60,5576.70,5737.40,5517.60,83.06K,0.02
"Oct 18, 2017",5575.80,5598.60,5601.30,5114.90,122.02K,0.00
"Oct 17, 2017",5598.60,5759.30,5773.30,5521.10,65.64K,-0.03
"Oct 16, 2017",5759.30,5677.40,5795.30,5576.10,61.36K,0.01
"Oct 15, 2017",5688.10,5824.70,5862.70,5448.20,101.64K,-0.02
"Oct 14, 2017",5824.70,5637.30,5839.60,5568.90,76.22K,0.03
"Oct 13, 2017",5637.30,5432.60,5852.80,5392.00,215.02K,0.04
"Oct 12, 2017",5432.60,4824.20,5432.60,4815.00,163.92K,0.13
"Oct 11, 2017",4824.20,4763.40,4874.90,4718.60,70.48K,0.01
"Oct 10, 2017",4763.40,4777.50,4930.00,4722.80,98.49K,0.00
"Oct 09, 2017",4777.50,4611.70,4875.40,4556.10,110.19K,0.04
"Oct 08, 2017",4611.70,4435.80,4622.90,4419.40,71.37K,0.04
"Oct 07, 2017",4435.80,4371.90,4472.90,4319.50,40.20K,0.01
"Oct 06, 2017",4371.90,4321.40,4422.10,4296.90,61.69K,0.01
"Oct 05, 2017",4321.40,4218.70,4365.80,4143.40,63.61K,0.02
"Oct 04, 2017",4218.70,4314.20,4355.30,4183.60,64.08K,-0.02
"Oct 03, 2017",4314.20,4401.30,4436.00,4230.70,81.87K,-0.02
"Oct 02, 2017",4401.30,4403.10,4477.40,4364.70,71.20K,0.00
"Oct 01, 2017",4403.10,4360.60,4412.60,4258.30,60.58K,0.01
"Sep 30, 2017",4360.60,4172.80,4383.30,4164.30,67.49K,0.05
"Sep 29, 2017",4172.80,4195.60,4237.50,4030.40,97.80K,-0.01
"Sep 28, 2017",4195.60,4212.20,4274.60,4112.90,92.23K,0.00
"Sep 27, 2017",4212.20,3892.70,4232.40,3882.10,117.60K,0.08
"Sep 26, 2017",3892.70,3932.80,3982.30,3858.80,63.25K,-0.01
"Sep 25, 2017",3932.80,3667.50,3971.50,3665.70,100.20K,0.07
"Sep 24, 2017",3667.50,3788.00,3790.90,3633.90,49.66K,-0.03
"Sep 23, 2017",3788.00,3600.80,3813.40,3563.20,67.82K,0.05
"Sep 22, 2017",3600.80,3617.30,3753.50,3505.80,114.72K,0.00
"Sep 21, 2017",3617.30,3882.20,3912.80,3576.50,145.13K,-0.07
"Sep 20, 2017",3882.20,3908.00,4053.00,3846.80,86.65K,-0.01
"Sep 19, 2017",3908.00,4100.30,4120.70,3852.20,123.22K,-0.05
"Sep 18, 2017",4100.30,3689.60,4122.80,3689.00,147.93K,0.11
"Sep 17, 2017",3689.60,3698.90,3796.60,3485.80,96.07K,0.00
"Sep 16, 2017",3698.90,3713.80,3893.70,3551.80,169.36K,0.00
"Sep 15, 2017",3713.80,3243.10,3824.40,2979.90,448.55K,0.15
"Sep 14, 2017",3243.10,3870.30,3930.70,3219.00,317.59K,-0.16
"Sep 13, 2017",3870.30,4158.90,4174.60,3752.00,186.54K,-0.07
"Sep 12, 2017",4158.90,4217.90,4387.80,4075.00,107.04K,-0.01
"Sep 11, 2017",4217.90,4245.90,4364.40,4134.60,88.76K,-0.01
"Sep 10, 2017",4245.90,4335.10,4338.10,4032.10,108.08K,-0.02
"Sep 09, 2017",4335.10,4326.50,4402.10,4185.30,77.09K,0.00
"Sep 08, 2017",4326.50,4635.60,4699.60,4130.90,180.36K,-0.07
"Sep 07, 2017",4635.60,4618.70,4690.50,4493.20,70.53K,0.00
"Sep 06, 2017",4618.70,4409.10,4660.00,4401.50,110.93K,0.05
"Sep 05, 2017",4409.10,4267.50,4496.70,4004.60,158.41K,0.03
"Sep 04, 2017",4267.50,4612.90,4621.00,4098.60,170.40K,-0.07
"Sep 03, 2017",4612.90,4573.80,4719.80,4397.70,102.82K,0.01
"Sep 02, 2017",4573.80,4921.90,4976.50,4448.60,160.77K,-0.07
"Sep 01, 2017",4921.90,4735.10,4925.20,4690.20,102.01K,0.04
"Aug 31, 2017",4735.10,4583.00,4765.10,4580.10,72.29K,0.03
"Aug 30, 2017",4583.00,4597.30,4644.10,4491.80,68.47K,0.00
"Aug 29, 2017",4597.30,4390.30,4647.80,4350.20,100.80K,0.05
"Aug 28, 2017",4390.30,4345.80,4403.10,4195.20,75.49K,0.01
"Aug 27, 2017",4345.80,4352.30,4408.20,4321.10,42.52K,0.00
"Aug 26, 2017",4352.30,4364.40,4379.30,4263.30,46.16K,0.00
"Aug 25, 2017",4364.40,4318.40,4461.70,4292.60,82.90K,0.01
"Aug 24, 2017",4318.40,4141.10,4364.10,4111.70,72.36K,0.04
"Aug 23, 2017",4141.10,4089.70,4255.60,4070.50,96.65K,0.01
"Aug 22, 2017",4089.70,4005.10,4142.70,3612.20,169.14K,0.02
"Aug 21, 2017",4005.10,4066.60,4097.30,3966.90,90.65K,-0.02
"Aug 20, 2017",4066.60,4150.50,4182.30,4034.40,70.16K,-0.02
"Aug 19, 2017",4150.50,4105.40,4189.70,3957.50,113.72K,0.01
"Aug 18, 2017",4105.40,4278.90,4362.70,3978.30,144.40K,-0.04
"Aug 17, 2017",4278.90,4387.40,4487.50,4194.10,127.48K,-0.02
"Aug 16, 2017",4387.40,4161.70,4398.10,3938.60,112.90K,0.05
"Aug 15, 2017",4161.70,4327.90,4436.50,3837.10,211.58K,-0.04
"Aug 14, 2017",4327.90,4062.60,4336.70,3978.90,128.46K,0.07
"Aug 13, 2017",4062.60,3871.60,4189.40,3847.30,158.59K,0.05
"Aug 12, 2017",3871.60,3654.40,3967.30,3611.40,123.59K,0.06
"Aug 11, 2017",3654.40,3425.70,3706.50,3409.80,97.56K,0.07
"Aug 10, 2017",3425.70,3348.80,3453.80,3322.90,71.00K,0.02
"Aug 09, 2017",3348.80,3429.40,3437.10,3251.00,97.06K,-0.02
"Aug 08, 2017",3429.40,3401.90,3494.90,3357.10,106.94K,0.01
"Aug 07, 2017",3401.90,3232.00,3425.10,3198.50,88.11K,0.05
"Aug 06, 2017",3232.00,3262.80,3295.10,3166.50,60.66K,-0.01
"Aug 05, 2017",3262.80,2878.50,3344.00,2875.90,159.40K,0.13
"Aug 04, 2017",2878.50,2810.00,2892.70,2779.50,68.76K,0.02
"Aug 03, 2017",2810.00,2720.50,2822.90,2717.60,68.10K,0.03
"Aug 02, 2017",2720.50,2747.00,2773.80,2668.90,81.82K,-0.01
"Aug 01, 2017",2747.00,2883.30,2946.00,2659.60,123.17K,-0.05
"Jul 31, 2017",2883.30,2766.50,2916.30,2723.10,91.12K,0.04
"Jul 30, 2017",2766.50,2733.50,2773.10,2621.70,82.72K,0.01
"Jul 29, 2017",2733.50,2806.80,2812.10,2699.40,84.49K,-0.03
"Jul 28, 2017",2806.80,2691.90,2843.80,2683.60,138.91K,0.04
"Jul 27, 2017",2691.90,2559.20,2712.90,2547.70,103.83K,0.05
"Jul 26, 2017",2559.20,2582.60,2631.70,2441.50,135.50K,-0.01
"Jul 25, 2017",2582.60,2763.40,2779.10,2472.60,205.88K,-0.07
"Jul 24, 2017",2763.40,2756.60,2798.90,2715.70,83.01K,0.00
"Jul 23, 2017",2756.60,2836.50,2856.70,2675.60,108.23K,-0.03
"Jul 22, 2017",2836.50,2675.10,2876.70,2658.60,121.92K,0.06
"Jul 21, 2017",2675.10,2866.00,2874.00,2622.50,193.76K,-0.07
"Jul 20, 2017",2866.00,2282.60,2932.80,2282.10,310.34K,0.26
"Jul 19, 2017",2282.60,2320.20,2412.40,2243.10,154.32K,-0.02
"Jul 18, 2017",2320.20,2233.40,2400.70,2164.60,202.62K,0.04
"Jul 17, 2017",2233.40,1914.10,2233.80,1913.80,176.89K,0.17
"Jul 16, 2017",1914.10,1975.10,2044.40,1809.00,189.64K,-0.03
"Jul 15, 2017",1975.10,2234.20,2237.10,1974.00,155.32K,-0.12
"Jul 14, 2017",2234.20,2362.40,2370.50,2165.40,114.41K,-0.05
"Jul 13, 2017",2362.40,2403.10,2436.70,2335.00,88.17K,-0.02
"Jul 12, 2017",2403.10,2324.30,2424.80,2262.10,109.52K,0.03
"Jul 11, 2017",2324.30,2344.00,2412.80,2265.50,146.63K,-0.01
"Jul 10, 2017",2344.00,2511.40,2530.30,2271.80,123.80K,-0.07
"Jul 09, 2017",2511.40,2564.90,2576.70,2509.60,39.16K,-0.02
"Jul 08, 2017",2564.90,2513.90,2568.70,2480.60,54.51K,0.02
"Jul 07, 2017",2513.90,2614.20,2617.50,2484.70,90.45K,-0.04
"Jul 06, 2017",2614.20,2627.90,2634.80,2581.80,60.16K,-0.01
"Jul 05, 2017",2627.90,2617.30,2642.70,2562.00,89.72K,0.00
"Jul 04, 2017",2617.30,2572.50,2658.70,2570.00,80.68K,0.02
"Jul 03, 2017",2572.50,2536.50,2617.50,2506.30,83.42K,0.01
"Jul 02, 2017",2536.50,2424.60,2555.30,2375.90,67.76K,0.05
"Jul 01, 2017",2424.60,2480.60,2529.60,2387.50,66.32K,-0.02
"Jun 30, 2017",2480.60,2558.40,2576.30,2469.50,73.00K,-0.03
"Jun 29, 2017",2558.40,2577.70,2605.90,2526.50,75.32K,-0.01
"Jun 28, 2017",2577.70,2583.80,2616.90,2490.10,110.42K,0.00
"Jun 27, 2017",2583.80,2446.10,2585.10,2309.60,159.26K,0.06
"Jun 26, 2017",2446.10,2541.60,2584.80,2327.30,165.83K,-0.04
"Jun 25, 2017",2541.60,2590.10,2660.70,2472.40,86.97K,-0.02
"Jun 24, 2017",2590.10,2710.40,2741.60,2540.40,86.96K,-0.04
"Jun 23, 2017",2710.40,2722.80,2759.70,2699.50,56.94K,0.00
"Jun 22, 2017",2722.80,2677.60,2757.30,2623.20,78.30K,0.02
"Jun 21, 2017",2677.60,2754.40,2804.40,2624.40,116.03K,-0.03
"Jun 20, 2017",2754.40,2616.80,2800.50,2614.00,111.30K,0.05
"Jun 19, 2017",2616.80,2539.60,2617.80,2518.80,81.83K,0.03
"Jun 18, 2017",2539.60,2655.10,2676.00,2488.60,92.00K,-0.04
"Jun 17, 2017",2655.10,2508.60,2690.70,2454.80,95.95K,0.06
"Jun 16, 2017",2508.60,2442.50,2536.40,2335.30,117.21K,0.03
"Jun 15, 2017",2442.50,2467.30,2521.60,2125.60,262.79K,-0.01
"Jun 14, 2017",2467.30,2713.00,2803.70,2349.00,174.19K,-0.09
"Jun 13, 2017",2713.00,2656.80,2784.80,2647.40,116.74K,0.02
"Jun 12, 2017",2656.80,2973.40,2985.10,2483.60,217.96K,-0.11
"Jun 11, 2017",2973.40,2900.30,2977.90,2867.30,83.03K,0.03
"Jun 10, 2017",2900.30,2811.40,2914.20,2807.40,86.52K,0.03
"Jun 09, 2017",2811.40,2798.80,2852.10,2786.10,67.05K,0.00
"Jun 08, 2017",2798.80,2691.50,2808.40,2623.60,95.42K,0.04
"Jun 07, 2017",2691.50,2870.50,2880.90,2626.60,122.68K,-0.06
"Jun 06, 2017",2870.50,2705.00,2931.20,2699.70,192.23K,0.06
"Jun 05, 2017",2705.00,2524.10,2705.40,2523.90,86.69K,0.07
"Jun 04, 2017",2524.10,2545.40,2559.80,2478.20,59.48K,-0.01
"Jun 03, 2017",2545.40,2492.60,2582.80,2449.90,70.96K,0.02
"Jun 02, 2017",2492.60,2412.60,2494.00,2385.60,83.03K,0.03
"Jun 01, 2017",2412.60,2303.30,2460.80,2303.30,122.70K,0.05
"May 31, 2017",2303.30,2192.60,2330.60,2168.40,117.75K,0.05
"May 30, 2017",2192.60,2278.20,2329.30,2147.10,120.96K,-0.04
"May 29, 2017",2278.20,2189.00,2337.40,2117.30,92.24K,0.04
"May 28, 2017",2189.00,2052.40,2300.50,2051.10,125.00K,0.07
"May 27, 2017",2052.40,2244.90,2322.40,1868.60,222.95K,-0.09
"May 26, 2017",2244.90,2307.00,2616.50,2051.40,191.49K,-0.03
"May 25, 2017",2307.20,2445.30,2781.80,2210.50,248.44K,-0.06
"May 24, 2017",2445.30,2272.60,2497.00,2263.30,149.26K,0.08
"May 23, 2017",2272.60,2124.40,2286.30,2110.80,114.18K,0.07
"May 22, 2017",2124.40,2044.20,2264.80,1998.60,174.38K,0.04
"May 21, 2017",2044.20,2040.20,2094.90,1980.10,78.78K,0.00
"May 20, 2017",2040.20,1962.00,2048.40,1944.40,89.86K,0.04
"May 19, 2017",1962.00,1881.00,1969.70,1875.30,98.76K,0.04
"May 18, 2017",1881.00,1801.30,1980.50,1791.10,73.10K,0.04
"May 17, 2017",1801.30,1729.30,1842.80,1704.00,94.62K,0.04
"May 16, 2017",1729.30,1708.90,1752.60,1653.70,75.54K,0.01
"May 15, 2017",1708.90,1772.60,1776.70,1656.80,80.24K,-0.04
"May 14, 2017",1772.60,1763.70,1802.80,1736.10,40.64K,0.01
"May 13, 2017",1763.70,1686.40,1770.50,1594.60,75.47K,0.05
"May 12, 2017",1686.40,1819.30,1822.50,1641.20,109.34K,-0.07
"May 11, 2017",1819.30,1752.30,1864.80,1741.50,109.01K,0.04
"May 10, 2017",1752.30,1697.50,1766.20,1665.00,89.68K,0.03
"May 09, 2017",1697.50,1664.50,1757.40,1620.00,127.23K,0.02
"May 08, 2017",1664.50,1554.40,1667.70,1552.90,107.23K,0.07
"May 07, 2017",1554.40,1545.30,1572.90,1495.20,71.36K,0.01
"May 06, 2017",1545.30,1507.80,1560.40,1503.90,59.60K,0.02
"May 05, 2017",1507.80,1516.80,1588.10,1485.00,120.38K,-0.01
"May 04, 2017",1516.80,1485.60,1609.80,1437.10,136.71K,0.02
"May 03, 2017",1485.60,1445.90,1496.40,1424.10,81.72K,0.03
"May 02, 2017",1445.90,1415.80,1471.10,1394.80,70.01K,0.02
"May 01, 2017",1415.80,1351.90,1448.70,1342.80,100.44K,0.05
"Apr 30, 2017",1351.90,1336.30,1358.90,1309.70,40.64K,0.01
"Apr 29, 2017",1336.30,1329.60,1343.70,1314.20,40.97K,0.01
"Apr 28, 2017",1329.60,1332.90,1356.20,1287.60,77.57K,0.00
"Apr 27, 2017",1332.90,1286.60,1346.80,1285.30,61.77K,0.04
"Apr 26, 2017",1286.60,1264.30,1309.20,1263.00,58.91K,0.02
"Apr 25, 2017",1264.30,1248.20,1272.60,1244.20,43.89K,0.01
"Apr 24, 2017",1248.20,1249.10,1256.40,1234.90,38.54K,0.00
"Apr 23, 2017",1249.10,1240.90,1256.20,1223.10,42.61K,0.01
"Apr 22, 2017",1240.90,1249.60,1257.00,1215.80,43.82K,-0.01
"Apr 21, 2017",1249.60,1238.10,1257.00,1235.60,41.34K,0.01
"Apr 20, 2017",1238.10,1215.20,1246.60,1210.70,55.20K,0.02
"Apr 19, 2017",1215.20,1206.10,1218.20,1194.10,43.35K,0.01
"Apr 18, 2017",1206.10,1194.00,1213.90,1191.10,52.75K,0.01
"Apr 17, 2017",1194.00,1176.80,1203.00,1172.80,46.48K,0.01
"Apr 16, 2017",1176.80,1177.00,1188.00,1166.70,18.93K,0.00
"Apr 15, 2017",1177.00,1177.30,1194.80,841.50,28.39K,0.00
"Apr 14, 2017",1177.30,1176.20,1195.40,1162.20,47.22K,0.00
"Apr 13, 2017",1176.20,1212.50,1218.70,1150.30,66.05K,-0.03
"Apr 12, 2017",1212.50,1220.70,1225.50,1207.40,44.78K,-0.01
"Apr 11, 2017",1220.70,1206.70,1229.60,1195.80,37.40K,0.01
"Apr 10, 2017",1206.70,1204.30,1214.90,1194.80,40.01K,0.00
"Apr 09, 2017",1204.30,1180.80,1215.10,1174.00,45.35K,0.02
"Apr 08, 2017",1180.80,1190.50,1198.20,1166.70,33.18K,-0.01
"Apr 07, 2017",1190.50,1188.70,1201.20,1173.20,59.75K,0.00
"Apr 06, 2017",1188.70,1129.90,1201.60,1130.50,92.36K,0.05
"Apr 05, 2017",1129.90,1141.80,1143.80,1110.10,69.47K,-0.01
"Apr 04, 2017",1141.80,1147.60,1161.20,1122.20,71.00K,-0.01
"Apr 03, 2017",1147.60,1097.40,1157.90,1095.60,98.50K,0.05
"Apr 02, 2017",1097.40,1086.10,1109.50,1074.20,70.98K,0.01
"Apr 01, 2017",1086.10,1079.10,1103.70,1067.50,50.66K,0.01
"Mar 31, 2017",1079.10,1037.90,1088.20,1035.20,90.99K,0.04
"Mar 30, 2017",1037.90,1041.90,1052.70,1020.90,74.99K,0.00
"Mar 29, 2017",1041.90,1044.40,1058.70,1008.30,68.85K,0.00
"Mar 28, 2017",1044.40,1045.10,1068.40,1015.50,80.00K,0.00
"Mar 27, 2017",1045.10,969.40,1048.80,961.80,91.26K,0.08
"Mar 26, 2017",969.40,966.30,1004.30,946.70,85.33K,0.00
"Mar 25, 2017",966.30,939.70,996.00,890.40,127.05K,0.03
"Mar 24, 2017",939.70,1035.00,1038.40,927.30,132.60K,-0.09
"Mar 23, 2017",1035.00,1044.70,1062.80,1022.00,56.52K,-0.01
"Mar 22, 2017",1044.70,1121.30,1121.90,997.80,115.29K,-0.07
"Mar 21, 2017",1121.30,1047.50,1125.50,1043.90,92.59K,0.07
"Mar 20, 2017",1047.50,1022.60,1057.50,1005.00,61.43K,0.02
"Mar 19, 2017",1022.60,971.40,1063.70,967.30,106.45K,0.05
"Mar 18, 2017",971.40,1071.70,1103.60,940.20,210.42K,-0.09
"Mar 17, 2017",1071.70,1172.90,1174.90,1063.50,163.74K,-0.09
"Mar 16, 2017",1172.90,1253.40,1260.20,1119.00,132.77K,-0.06
"Mar 15, 2017",1253.40,1243.10,1256.90,1236.40,43.59K,0.01
"Mar 14, 2017",1243.10,1238.20,1255.50,1218.40,45.14K,0.00
"Mar 13, 2017",1238.20,1225.10,1245.60,1205.60,60.46K,0.01
"Mar 12, 2017",1225.10,1179.20,1235.50,1160.90,44.41K,0.04
"Mar 11, 2017",1179.20,1112.40,1202.70,1104.80,70.75K,0.06
"Mar 10, 2017",1112.40,1191.30,1330.40,988.70,190.47K,-0.07
"Mar 09, 2017",1191.30,1147.00,1207.00,1129.30,59.86K,0.04
"Mar 08, 2017",1147.00,1232.70,1242.00,1136.90,97.88K,-0.07
"Mar 07, 2017",1232.70,1277.00,1280.90,1148.70,87.72K,-0.03
"Mar 06, 2017",1277.00,1271.20,1280.60,1261.00,31.03K,0.00
"Mar 05, 2017",1271.20,1264.30,1273.30,1242.10,25.43K,0.01
"Mar 04, 2017",1264.30,1283.30,1285.80,1228.70,38.42K,-0.01
"Mar 03, 2017",1283.30,1255.50,1291.30,1250.80,67.28K,0.02
"Mar 02, 2017",1255.50,1222.70,1287.00,1212.00,78.49K,0.03
"Mar 01, 2017",1222.70,1189.30,1225.00,1154.60,51.15K,0.03
"Feb 28, 2017",1189.30,1188.80,1208.20,1175.80,50.58K,0.00
"Feb 27, 2017",1188.80,1171.60,1195.80,1164.30,35.47K,0.01
"Feb 26, 2017",1171.60,1149.10,1177.50,1130.60,30.77K,0.02
"Feb 25, 2017",1149.10,1176.50,1180.00,1116.20,45.86K,-0.02
"Feb 24, 2017",1176.50,1171.90,1211.70,1092.40,108.17K,0.00
"Feb 23, 2017",1171.90,1120.50,1181.60,1113.50,65.74K,0.05
"Feb 22, 2017",1120.50,1119.00,1132.30,1094.80,47.91K,0.00
"Feb 21, 2017",1119.00,1077.60,1123.00,1073.50,57.05K,0.04
"Feb 20, 2017",1077.60,1048.90,1081.80,1041.00,31.01K,0.03
"Feb 19, 2017",1048.90,1052.30,1056.50,1037.70,17.95K,0.00
"Feb 18, 2017",1052.30,1049.40,1063.20,1044.70,25.36K,0.00
"Feb 17, 2017",1049.40,1031.90,1057.40,1025.90,45.71K,0.02
"Feb 16, 2017",1031.90,1008.20,1040.30,1007.40,38.08K,0.02
"Feb 15, 2017",1008.20,1008.30,1010.90,999.70,23.36K,0.00
"Feb 14, 2017",1008.30,995.40,1013.80,986.50,39.54K,0.01
"Feb 13, 2017",995.40,996.50,1007.60,975.10,32.91K,0.00
"Feb 12, 2017",996.50,1008.30,1007.80,992.50,14.75K,-0.01
"Feb 11, 2017",1008.30,997.60,1014.30,983.90,28.32K,0.01
"Feb 10, 2017",997.60,979.00,1005.60,947.00,62.13K,0.02
"Feb 09, 2017",979.00,1055.50,1073.00,924.70,146.75K,-0.07
"Feb 08, 2017",1055.50,1049.60,1069.20,1020.30,65.15K,0.01
"Feb 07, 2017",1049.60,1024.70,1054.10,1019.90,39.55K,0.02
"Feb 06, 2017",1024.70,1016.10,1030.60,1010.80,32.02K,0.01
"Feb 05, 2017",1016.10,1031.80,1033.70,1004.00,31.06K,-0.02
"Feb 04, 2017",1031.80,1013.00,1041.00,1000.40,39.46K,0.02
"Feb 03, 2017",1013.00,1004.00,1023.70,989.20,61.67K,0.01
"Feb 02, 2017",1004.00,982.40,1009.10,973.50,50.86K,0.02
"Feb 01, 2017",982.40,965.50,986.60,959.80,45.22K,0.02
"Jan 31, 2017",965.50,920.70,967.50,917.40,54.67K,0.05
"Jan 30, 2017",920.70,914.50,922.30,911.50,19.06K,0.01
"Jan 29, 2017",914.50,918.50,922.40,912.70,11.05K,0.00
"Jan 28, 2017",918.50,918.00,921.90,912.80,14.31K,0.00
"Jan 27, 2017",918.00,915.60,922.60,907.90,30.97K,0.00
"Jan 26, 2017",915.60,894.40,919.30,893.50,33.80K,0.02
"Jan 25, 2017",894.40,893.80,905.70,883.60,37.90K,0.00
"Jan 24, 2017",893.80,921.50,925.60,889.20,58.87K,-0.03
"Jan 23, 2017",921.50,918.80,928.00,910.80,32.74K,0.00
"Jan 22, 2017",918.80,919.80,938.40,888.60,47.93K,0.00
"Jan 21, 2017",919.80,892.90,928.90,889.50,40.38K,0.03
"Jan 20, 2017",892.90,895.20,901.50,878.90,38.87K,0.00
"Jan 19, 2017",895.20,872.00,905.30,870.70,58.44K,0.03
"Jan 18, 2017",872.00,899.70,913.70,845.90,69.26K,-0.03
"Jan 17, 2017",899.70,827.30,906.40,825.00,82.21K,0.09
"Jan 16, 2017",827.30,821.20,836.70,817.70,33.22K,0.01
"Jan 15, 2017",821.20,819.60,826.40,808.60,24.40K,0.00
"Jan 14, 2017",819.60,824.80,838.90,808.30,44.21K,-0.01
"Jan 13, 2017",824.80,810.10,835.00,771.00,89.86K,0.02
"Jan 12, 2017",810.10,785.40,828.20,739.50,120.24K,0.03
"Jan 11, 2017",785.40,904.40,917.70,751.60,194.44K,-0.13
"Jan 10, 2017",904.40,899.80,911.30,890.10,53.71K,0.01
"Jan 09, 2017",899.80,900.90,910.50,870.90,62.58K,0.00
"Jan 08, 2017",900.90,888.90,936.10,875.80,76.91K,0.01
"Jan 07, 2017",888.90,886.20,900.90,806.70,130.66K,0.00
"Jan 06, 2017",886.20,989.30,1027.40,852.50,194.29K,-0.10
"Jan 05, 2017",989.30,1135.40,1150.60,874.50,240.01K,-0.13
"Jan 04, 2017",1135.40,1033.30,1148.50,1022.30,156.27K,0.10
"Jan 03, 2017",1033.30,1017.00,1035.50,1006.50,54.79K,0.02
"Jan 02, 2017",1017.00,995.40,1031.70,990.20,64.95K,0.02
"Jan 01, 2017",995.40,963.40,1001.60,956.10,41.15K,0.03
"Dec 31, 2016",963.40,959.00,965.50,942.40,27.56K,0.00
"Dec 30, 2016",959.00,971.10,971.60,927.40,70.84K,-0.01
"Dec 29, 2016",971.10,972.20,982.60,949.20,61.13K,0.00
"Dec 28, 2016",972.20,925.80,974.50,925.50,77.29K,0.05
"Dec 27, 2016",925.80,898.40,937.90,893.40,49.69K,0.03
"Dec 26, 2016",898.40,891.10,909.30,885.90,38.79K,0.01
"Dec 25, 2016",891.10,891.10,895.20,851.40,42.48K,0.00
"Dec 24, 2016",891.10,917.20,920.50,880.80,46.03K,-0.03
"Dec 23, 2016",917.20,860.20,920.30,858.00,102.22K,0.07
"Dec 22, 2016",860.20,829.20,874.70,828.90,70.56K,0.04
"Dec 21, 2016",829.20,799.10,833.10,796.00,65.29K,0.04
"Dec 20, 2016",799.10,789.80,800.00,787.10,34.48K,0.01
"Dec 19, 2016",789.80,789.00,793.70,786.30,25.46K,0.00
"Dec 18, 2016",789.00,787.20,791.30,783.80,14.53K,0.00
"Dec 17, 2016",787.20,782.00,791.60,779.40,23.58K,0.01
"Dec 16, 2016",782.00,775.20,783.90,773.30,27.61K,0.01
"Dec 15, 2016",775.20,776.50,780.30,773.10,26.22K,0.00
"Dec 14, 2016",776.50,778.70,780.80,771.00,24.78K,0.00
"Dec 13, 2016",778.70,778.50,790.30,767.80,33.11K,0.00
"Dec 12, 2016",778.50,767.90,781.30,767.90,28.76K,0.01
"Dec 11, 2016",767.90,774.00,774.20,763.00,17.14K,-0.01
"Dec 10, 2016",774.00,770.50,777.00,769.20,18.02K,0.00
"Dec 09, 2016",770.50,768.50,773.50,765.00,24.18K,0.00
"Dec 08, 2016",768.50,765.60,773.40,761.20,28.78K,0.00
"Dec 07, 2016",765.60,758.20,769.00,754.30,34.87K,0.01
"Dec 06, 2016",758.20,754.30,762.50,750.90,33.43K,0.01
"Dec 05, 2016",754.30,766.40,769.20,746.00,51.17K,-0.02
"Dec 04, 2016",766.40,764.20,769.20,758.80,19.16K,0.00
"Dec 03, 2016",764.20,770.90,772.30,755.80,38.45K,-0.01
"Dec 02, 2016",770.90,752.60,779.00,752.30,63.22K,0.02
"Dec 01, 2016",752.60,742.50,755.50,741.10,54.03K,0.01
"Nov 30, 2016",742.50,732.60,745.40,730.60,39.28K,0.01
"Nov 29, 2016",732.60,733.30,737.00,727.80,32.57K,0.00
"Nov 28, 2016",733.30,729.40,738.10,727.70,34.12K,0.01
"Nov 27, 2016",729.40,734.10,738.30,727.10,21.35K,-0.01
"Nov 26, 2016",734.10,740.40,741.00,725.60,22.58K,-0.01
"Nov 25, 2016",740.40,735.30,741.30,729.00,28.85K,0.01
"Nov 24, 2016",735.30,741.10,744.20,726.20,37.24K,-0.01
"Nov 23, 2016",741.10,749.30,750.90,731.30,37.87K,-0.01
"Nov 22, 2016",749.30,736.20,754.00,730.60,44.44K,0.02
"Nov 21, 2016",736.20,728.50,744.30,726.50,32.51K,0.01
"Nov 20, 2016",728.50,747.90,752.30,712.80,47.42K,-0.03
"Nov 19, 2016",747.90,747.00,755.30,737.40,25.63K,0.00
"Nov 18, 2016",747.00,737.50,751.40,731.00,39.71K,0.01
"Nov 17, 2016",737.50,740.30,751.90,730.10,62.77K,0.00
"Nov 16, 2016",740.30,711.10,746.00,708.10,79.57K,0.04
"Nov 15, 2016",711.10,704.60,716.90,697.90,41.40K,0.01
"Nov 14, 2016",704.60,702.00,708.00,696.10,37.75K,0.00
"Nov 13, 2016",702.00,704.30,705.60,685.00,36.14K,0.00
"Nov 12, 2016",704.30,715.00,717.40,701.10,27.60K,-0.02
"Nov 11, 2016",715.00,714.60,719.80,711.70,25.58K,0.00
"Nov 10, 2016",714.60,721.40,723.00,707.30,33.33K,-0.01
"Nov 09, 2016",721.40,710.90,741.20,707.10,70.70K,0.01
"Nov 08, 2016",710.90,705.40,714.60,701.00,39.73K,0.01
